"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Phel_contig_10160" 163.35831656403 -1.35006624554327 0.469001886490798 -2.87859448848883 0.00399451598655481 0.027634903889092
"Phel_contig_10161" 47.7332349044404 -2.4840410523002 0.777224491084092 -3.19604063021149 0.00139327490447681 0.0122942032524616
"Phel_contig_10165" 435.071834734386 3.23161338663445 0.536612612012141 6.02224642935029 1.72012728433787e-09 1.08911217003077e-07
"Phel_contig_10172" 49.6474630690602 -2.43471450713464 0.613875842186439 -3.96613507132473 7.30474769514693e-05 0.00116030655536945
"Phel_contig_10178" 712.298216273985 -2.56847340384835 0.520049584959126 -4.93890097816388 7.85640918469307e-07 2.50180418360799e-05
"Phel_contig_10182" 17.3431113640648 3.44774175877676 1.12386649683787 3.06775027859393 0.00215676769105283 0.0172080499565431
"Phel_contig_1019" 1731.73412320662 1.66689794052525 0.463458995254527 3.59664599801284 0.000322346693717806 0.00389152842968266
"Phel_contig_10198" 95.4883304727112 1.80046676846687 0.489087679974764 3.68127606191137 0.0002320695659839 0.00300732159294756
"Phel_contig_10208" 26.8479420932029 4.04556529038563 0.801237178263725 5.04914824241224 4.4378427238862e-07 1.51953374637929e-05
"Phel_contig_1021" 738.986274969809 2.9469142094926 0.54685484008318 5.38884177937304 7.09132003262771e-08 2.97588069741319e-06
"Phel_contig_10214" 272.205171173867 -1.84298867057592 0.412918806634959 -4.46331976398745 8.06994825425134e-06 0.000184137681240841
"Phel_contig_10224" 17.2754195021612 2.9871530825944 0.789045829775136 3.78577893687834 0.000153227847633404 0.0021447936733379
"Phel_contig_1023" 175.433198906664 -1.10002850463105 0.397953326481524 -2.76421487503791 0.00570599505283753 0.0363224630991319
"Phel_contig_10235" 238.896644436903 -1.7984079391255 0.461508572540591 -3.89680288976067 9.74708849338484e-05 0.00146877838716601
"Phel_contig_10244" 44.5932150538672 2.81487142077108 0.720524305616138 3.90669877314411 9.35656769671831e-05 0.00142080727142173
"Phel_contig_10247" 86.1689630634476 1.57934897586374 0.533081826789511 2.96267645321054 0.00304976952169993 0.0223515683483862
"Phel_contig_10256" 29.0294133855627 -2.22615794166625 0.804302892478975 -2.76781043868301 0.00564342697153648 0.0360586508237389
"Phel_contig_10261" 66.0462153459919 2.52600929617797 0.740561332488708 3.41093868307861 0.000647396486038992 0.00676579319917391
"Phel_contig_10262" 73.6835986039648 1.93217699269644 0.561886539291793 3.43873159006758 0.000584446394955987 0.00627664411389605
"Phel_contig_10263" 177.203163603303 1.25648875931313 0.45088116770974 2.7867403859325 0.00532411136417337 0.0345484889061463
"Phel_contig_10267" 137.504608895085 2.48342143951275 0.674362363239826 3.68262165103891 0.000230847646325021 0.00299584115402743
"Phel_contig_1027" 4012.26001947621 1.54257509493167 0.403880736916616 3.8193826888311 0.000133786066869843 0.00191837269555408
"Phel_contig_10278" 68.3956996644726 -1.24278425675555 0.472294178453044 -2.63137746229729 0.00850395277191694 0.0490790493931475
"Phel_contig_10279" 62.545237178926 2.31699648987204 0.749197071244003 3.09263954546003 0.00198384937869706 0.0161735585810395
"Phel_contig_10295" 261.125131897763 1.56441330988315 0.553556187558666 2.82611475590696 0.00471163811543929 0.0313665349647639
"Phel_contig_10304" 15.5827983263333 2.64585555235345 0.732274337133447 3.61320261844883 0.000302438182414531 0.00372470201481789
"Phel_contig_1031" 13970.3368078666 -2.42648857449672 0.557121921642587 -4.35539956378417 1.32824408837848e-05 0.000280329410231457
"Phel_contig_10315" 13.6694576511194 -2.85509191498611 0.836151871448373 -3.41456141219962 0.000638847899542286 0.00670883240382574
"Phel_contig_10324" 18.7513561155019 3.2121178790821 0.816660820852964 3.93323372085756 8.3810673777855e-05 0.00130002250372927
"Phel_contig_10335" 45.8975386306614 3.9410105810279 0.876349734118012 4.49707511464503 6.889465374737e-06 0.000159726427435284
"Phel_contig_10336" 100.327822261364 1.89494819623191 0.561752387393049 3.37328018315308 0.000742783277554837 0.00754773772509265
"Phel_contig_10341" 14.6733810155462 -4.804918039015 1.06497626396658 -4.51176068574404 6.4291703320497e-06 0.00015050513985968
"Phel_contig_10344" 129.739542685059 1.63199904215028 0.539480712114095 3.0251295468097 0.00248526652066491 0.0191720560165579
"Phel_contig_10349" 300.242499795969 -2.71069647688763 0.443669778565369 -6.10971629767711 9.98084025949981e-10 6.77508197426987e-08
"Phel_contig_10373" 22.2498136864634 4.26553893204886 1.00212591450046 4.25648999824055 2.07661322042347e-05 0.000408419461172114
"Phel_contig_10383" 45.0973328339636 3.55453470147915 0.958580931451816 3.70812164612501 0.000208802350622428 0.00276200739180088
"Phel_contig_1039" 1040.99115177378 2.57615247751958 0.646687371425032 3.98361339860836 6.78752601477324e-05 0.00108791331105773
"Phel_contig_10393" 14.2790044447437 -2.6344639201269 0.831140601717754 -3.16969705809359 0.00152597944907945 0.0132300632922914
"Phel_contig_10394" 6.77672303968331 -2.84506727818291 1.06573339893293 -2.66958629712793 0.00759447546804521 0.0450303318140885
"Phel_contig_10397" 17.2900911458318 2.77903352725041 0.853204562176435 3.25717143396583 0.00112528448881478 0.0104176615309086
"Phel_contig_10408" 152.736727646269 -1.74585722704047 0.514802377337392 -3.39131539382202 0.00069558005137963 0.00715538737889526
"Phel_contig_10414" 82.0657342359111 1.69723152176994 0.577127499116351 2.94082594291313 0.00327338412777441 0.0235958255335642
"Phel_contig_10423" 7.22865343426384 2.95043869307344 1.1114869821306 2.65449685017251 0.00794267811201892 0.0467689052435856
"Phel_contig_10438" 134.276210513463 -1.10361628828335 0.416232589203057 -2.65144132610182 0.00801490373754502 0.0471104032390879
"Phel_contig_1044" 414.102744273112 -1.98833981956359 0.505005660866648 -3.93726243811083 8.24164566971724e-05 0.00128337559407589
"Phel_contig_10449" 11.0247893379153 -4.25343725647218 1.11411094341949 -3.81778608458623 0.00013465460050742 0.00192462753754961
"Phel_contig_1045" 171.858194996527 1.23261077070222 0.401625094485519 3.06905815305489 0.00214734787481419 0.017158181136984
"Phel_contig_10459" 103.220238329598 1.43329188518622 0.446701187357214 3.20861445134253 0.00133376212816235 0.0118950927196159
"Phel_contig_10460" 374.970918625881 -2.39627870968113 0.726497531157575 -3.2983989716565 0.000972378642461537 0.00931676421409829
"Phel_contig_1047" 32.1218156261307 1.60864402891139 0.5463927459795 2.94411673791099 0.00323877810403051 0.0234136899991606
"Phel_contig_10487" 8.96122056901388 -2.96569904305515 1.09783740468505 -2.70140098196594 0.00690480368752869 0.0418579560609592
"Phel_contig_105" 119538.811577382 2.01597082213635 0.76602599324307 2.63172639038198 0.00849522472392792 0.0490548256458494
"Phel_contig_10506" 53.5107914956017 1.67354260683699 0.516671734462808 3.23908295191916 0.00119914692367493 0.0109102216324609
"Phel_contig_10517" 243.345767195311 -1.31407139443537 0.460494986458249 -2.85360629991249 0.0043226063718748 0.029375457167679
"Phel_contig_10524" 94.8660887262169 -2.08783831731027 0.793121130126301 -2.63243310259278 0.00847757164165857 0.0489880924436468
"Phel_contig_10536" 79.4089185285588 -1.53043678261582 0.512592143903803 -2.98568130787238 0.00282947350313442 0.021141966610377
"Phel_contig_10537" 17.0190450379294 6.06325603065018 1.05912009676435 5.72480500480884 1.03552610225418e-08 5.48246509002738e-07
"Phel_contig_10538" 60.1206703375525 2.0227157603701 0.743779538126197 2.71950982338924 0.00653787530290771 0.0401962384466677
"Phel_contig_1054" 1097.75396254485 -1.55625817861105 0.356250594507726 -4.36843672011696 1.25139064376458e-05 0.000266708789370849
"Phel_contig_1056" 4973.5702678917 1.42148216295691 0.455023418947209 3.12397583017992 0.00178425112526574 0.0149636614510086
"Phel_contig_10569" 35.8259159966245 2.06394447519811 0.688091044373923 2.99952236273623 0.00270403272965675 0.0204302598492628
"Phel_contig_10574" 34.071730228191 1.84887037525511 0.634356142764642 2.9145621057556 0.00356187929942986 0.0252314739980779
"Phel_contig_10582" 346.849493529622 -1.21972902308144 0.365595728319989 -3.33627810337506 0.000849081800399713 0.0083839568198155
"Phel_contig_10583" 63.3483465521306 -1.47820496171304 0.512659730163153 -2.88340369789257 0.00393402914905469 0.0273211889652438
"Phel_contig_10590" 46.2112269851129 4.20737021056366 0.78185707340971 5.38125234605239 7.3969415851491e-08 3.08619215963042e-06
"Phel_contig_106" 1599.03844900811 3.45011177163804 0.656538691364033 5.25500144472833 1.48023309377197e-07 5.68315025045004e-06
"Phel_contig_1060" 465.970486301233 5.01814091946465 0.671133237424543 7.47711577915832 7.59714801873838e-14 1.17506173712686e-11
"Phel_contig_10601" 167.850961714121 -1.08304983588097 0.378390398308754 -2.86225506968927 0.00420638236124671 0.0288060659491327
"Phel_contig_10606" 127.784633116626 1.50113572494277 0.447995785269464 3.3507809097799 0.000805840307096197 0.0080636164555735
"Phel_contig_10610" 44.8911563687366 2.30460417415475 0.638709344871939 3.60822053514314 0.0003083043730477 0.00378030741448182
"Phel_contig_10616" 88.9697119771306 2.99995345934453 0.647677187992657 4.63186524855426 3.6238599678081e-06 9.22189232233867e-05
"Phel_contig_1062" 254.508532063487 -2.67751338625403 0.550763986801237 -4.86145327294303 1.16527088732663e-06 3.53895873691036e-05
"Phel_contig_10621" 40.5762420260585 2.90597614438185 0.553499472737031 5.25018773732868 1.51944273074944e-07 5.80282414314785e-06
"Phel_contig_10626" 314.256328428596 -1.00656270023077 0.382495390177033 -2.63156818639017 0.0084991810277692 0.049064587036874
"Phel_contig_10629" 165.415753729393 -1.31544550947367 0.438479707963341 -3.00001456300835 0.00269966698398901 0.0204043940213955
"Phel_contig_10633" 118.030579397223 -1.55798436023423 0.448408756175403 -3.4744735440108 0.000511856835809461 0.00566074970511648
"Phel_contig_1064" 2112.7513280641 1.12474996619408 0.367870476168807 3.05746190318889 0.00223220013743898 0.0176370300766749
"Phel_contig_10645" 891.612393675754 -2.31217630418998 0.495817784614062 -4.66335895149413 3.11089432322241e-06 8.20503114190718e-05
"Phel_contig_1065" 7243.0139187524 -3.79185691945419 0.490845637793204 -7.7251515089388 1.11720381576999e-14 1.96682369322629e-12
"Phel_contig_10654" 190.567209356708 -2.37880133491412 0.506662429679582 -4.6950418968671 2.66552085888209e-06 7.18794379554579e-05
"Phel_contig_1066" 5803.29189211511 6.57059455079935 0.75249047675729 8.73179761571739 2.50656449237539e-18 7.98193345851421e-16
"Phel_contig_1067" 53.2497967453723 2.55519675259914 0.710831641112217 3.59465815084019 0.000324817788293563 0.00390755799317157
"Phel_contig_10674" 63.7552109406205 2.83159176227328 0.619817532874317 4.56842798418782 4.91395848257755e-06 0.000119290198410016
"Phel_contig_10682" 45.5216569989816 2.20189906371662 0.749817244029214 2.93658098856797 0.00331852155139785 0.023865581426094
"Phel_contig_10685" 16.0595203993874 4.6277348031619 1.11383621439051 4.15477135989349 3.25612976627159e-05 0.000595508732760515
"Phel_contig_10686" 16.7707130877449 6.27386494179081 1.0398281564406 6.03355939433941 1.60387001636702e-09 1.02147650983563e-07
"Phel_contig_10688" 45.4537439488362 2.05995265911589 0.59004584035455 3.49117393638111 0.000480903063525399 0.00537053890540432
"Phel_contig_107" 6706.18453352757 2.50833763578815 0.661590297958541 3.79137608808365 0.000149814889756934 0.00210929234252058
"Phel_contig_1070" 2881.13462291741 1.5799916860575 0.539095074323604 2.93082196686715 0.00338066465665003 0.0241919737194646
"Phel_contig_10702" 226.353587704524 -1.50326383866107 0.407929996610799 -3.68510247138143 0.000228610644282226 0.00297317410888127
"Phel_contig_1071" 695.347766059001 2.00071920720316 0.530443087716839 3.77178863017097 0.000162081530274273 0.00224837505224799
"Phel_contig_10714" 916.526155809877 -1.32666804414777 0.457122375502606 -2.90221637628021 0.00370532513577756 0.0259925065998605
"Phel_contig_10716" 64.4278405765586 -1.23518222272417 0.450329987489144 -2.74283804552088 0.00609107187826228 0.0380323155858972
"Phel_contig_10721" 36.8567879070782 -1.46408005723584 0.540639732136112 -2.70805116644155 0.00676795872964337 0.0412397198138915
"Phel_contig_1073" 1827.02117044017 1.3164142741085 0.442317076499942 2.97617782366735 0.00291865571079047 0.0215996482438335
"Phel_contig_1074" 1939.31251326687 1.48287783295027 0.50955243380483 2.91015749228714 0.00361246670694747 0.0254636569245575
"Phel_contig_10750" 36.9201615579275 -1.56478007525583 0.569096204609595 -2.74958796523566 0.00596702444482055 0.0373979587056857
"Phel_contig_10758" 41.2682163926206 2.15101055809355 0.523865481994153 4.10603605701503 4.02506678738607e-05 0.000713247104861358
"Phel_contig_10762" 105.953825372461 -2.55866854314404 0.473882046513544 -5.39937852039076 6.68721472784652e-08 2.82822163509353e-06
"Phel_contig_10765" 25.6424823040005 5.05941082065715 0.807520662142175 6.2653639192781 3.7195570261491e-10 2.87654599443688e-08
"Phel_contig_10766" 335.461029932494 -1.28765427330032 0.465811576041242 -2.76432433097435 0.00570408116346371 0.0363224630991319
"Phel_contig_1077" 1569.37291291252 1.60894192402346 0.361659260968329 4.44877844332141 8.63600414557689e-06 0.000195406513864495
"Phel_contig_10772" 47.0625115089741 4.60094446873702 0.945980359936019 4.86367863815715 1.15223936671475e-06 3.50922521052619e-05
"Phel_contig_10776" 62.524563634297 2.34351870922438 0.571444418768673 4.10104400752414 4.11290324995602e-05 0.000725976709302674
"Phel_contig_10782" 88.7477967971301 4.65573929499071 0.734306125400352 6.34032474188112 2.29281360247073e-10 1.8525591696978e-08
"Phel_contig_10785" 119.285482424129 -2.01895609333962 0.482221239029747 -4.18678384511197 2.82935041205179e-05 0.000530448085043892
"Phel_contig_10786" 133.909853891389 1.11071209172534 0.408063300996676 2.72191125497559 0.00649055697987846 0.0399847854458857
"Phel_contig_10788" 73.8854852578313 -1.82972965687885 0.564948187600594 -3.23875657456295 0.00120051987451235 0.010913972060761
"Phel_contig_1079" 313.99276914143 5.03066712993173 0.749075341303664 6.71583598143351 1.86991035272613e-11 1.84517225665672e-09
"Phel_contig_10792" 27.8969821764613 -1.98363456604495 0.638652230823234 -3.10596983821384 0.00189656059703767 0.0156628997590594
"Phel_contig_10796" 240.169825407565 -2.33691840137124 0.433642694070602 -5.38904133131956 7.08345156603473e-08 2.97588069741319e-06
"Phel_contig_1080" 2779.57132427912 2.26223150889795 0.464035928497971 4.8751214506612 1.08741532718399e-06 3.33525375281049e-05
"Phel_contig_10803" 112.576042121874 -1.43444109306433 0.506930344898908 -2.82966113095949 0.00465973294270735 0.0310755700662927
"Phel_contig_10805" 47.4213995345772 -1.76216147742329 0.550658146369289 -3.2001006233031 0.00137379616340963 0.0121619714319183
"Phel_contig_10808" 32.7263830913813 5.3450459765036 0.92459338574374 5.78096929841659 7.42714452788345e-09 4.07157943308325e-07
"Phel_contig_1082" 920.735331816784 2.86254530651489 0.453741609016869 6.30875645880753 2.81286330131128e-10 2.2229832819925e-08
"Phel_contig_1085" 147.600577038415 1.64991386644678 0.458886056028344 3.59547614221878 0.00032379880344755 0.00390159682445899
"Phel_contig_10858" 55.7430613203319 -1.63944220982894 0.526908716735045 -3.11143497489971 0.00186180472578082 0.0154107717529221
"Phel_contig_10867" 14.7538774901618 -2.44806119727901 0.762891708024991 -3.20892358840374 0.00133232895050747 0.0118872068785697
"Phel_contig_10868" 45.0669461614718 2.11601267297641 0.697473177270291 3.03382659281303 0.00241473184519386 0.0187280098050959
"Phel_contig_10869" 33.3472924824683 1.69355301003664 0.595009954336148 2.84625996203061 0.00442360656792225 0.0298686550114713
"Phel_contig_10883" 27.6761343409091 3.0315228532334 0.730217791062557 4.15153244735678 3.30256430186997e-05 0.000601967402295389
"Phel_contig_10888" 90.5320626265282 -2.89269277522839 0.511441894229919 -5.65595585317456 1.54981302918843e-08 7.8410400313192e-07
"Phel_contig_10890" 75.9659526542819 -1.63556976463039 0.486863187842722 -3.35940322758341 0.000781110031185012 0.00786339219678301
"Phel_contig_10899" 45.1113873377249 1.7052614811405 0.56319159780445 3.02785319913917 0.00246297703258255 0.0190353862011883
"Phel_contig_10905" 15.6138397898107 5.36340033086097 1.11318419781534 4.81807084702319 1.44952904719978e-06 4.28799207487214e-05
"Phel_contig_10908" 525.729328718488 -1.37296838008263 0.403244334805225 -3.40480513072998 0.000662112836922751 0.00687315022565927
"Phel_contig_1091" 3641.76852072455 1.7145815507768 0.463248520837159 3.70121322282541 0.000214571070890322 0.00282795007246442
"Phel_contig_10911" 23.5100114323462 5.21634976617885 0.72561047416882 7.18891189126526 6.530970044431e-13 7.98992233571237e-11
"Phel_contig_10913" 23.294622199669 3.28682663863741 1.01484565639496 3.2387453381958 0.0012005671676703 0.010913972060761
"Phel_contig_10932" 115.295389407029 1.97985467497781 0.417706944393591 4.73981747622625 2.13910825005382e-06 5.94238058428605e-05
"Phel_contig_10939" 55.2698313771182 4.34053217674475 0.583558949834171 7.43803548549498 1.02193612237761e-13 1.56943296411098e-11
"Phel_contig_10940" 598.87648924168 -1.88325839932335 0.433755280565305 -4.34175325051706 1.41350227024411e-05 0.000293990925488969
"Phel_contig_10956" 43.9424111158619 1.63291318657187 0.61856930628684 2.63982252267568 0.00829494537646209 0.0482586639392558
"Phel_contig_10957" 8.9464503775151 4.54923197061392 0.975231694283585 4.66477043073936 3.08961768930923e-06 8.15885139564659e-05
"Phel_contig_10959" 24.7382964821998 -2.17394995699244 0.697404886594797 -3.11719920347437 0.00182578157401642 0.0151980358699539
"Phel_contig_1097" 926.033875092049 5.2828530446613 0.71720518055997 7.36588801622518 1.75971497047437e-13 2.5573736893055e-11
"Phel_contig_10971" 38.5028114619942 2.10433116907987 0.662969571442036 3.17409917396768 0.00150302325673409 0.0130761211736923
"Phel_contig_1098" 523.879592685593 1.72588405968468 0.417462688098954 4.13422350999566 3.56156736274096e-05 0.000641082125293374
"Phel_contig_10981" 61.8162945215792 3.21139996906328 0.710040647914376 4.52283961276896 6.10154752476703e-06 0.000143300336335472
"Phel_contig_10995" 35.1563426660314 3.21943660121125 0.835006062651095 3.85558470197177 0.000115453345852076 0.00169696098059819
"Phel_contig_11" 5709.2920370349 2.8978617223065 0.525843334732428 5.51088419477839 3.57035579395154e-08 1.64494647579206e-06
"Phel_contig_11006" 56.1573739943957 3.59060742663858 0.617458482664902 5.8151398473656 6.058321593802e-09 3.40745183875814e-07
"Phel_contig_11010" 16.4234433848804 2.39049776536759 0.848989599707435 2.81569734916819 0.00486714935971775 0.0321713224161564
"Phel_contig_11013" 76.8555887374551 1.74615921896667 0.513936379596434 3.39761746451542 0.000679753983748255 0.00702931841646834
"Phel_contig_11036" 78.1717153597405 1.62219210465997 0.539433346486379 3.00721509937453 0.0026365313238289 0.0200320874688389
"Phel_contig_11038" 47.2369577422424 6.63089177970904 0.90501362274358 7.3268419536131 2.3563943891335e-13 3.31333533131798e-11
"Phel_contig_11050" 65.1951710412593 -1.58142069726823 0.552983557058468 -2.85979696336798 0.0042391231632296 0.0289479574192917
"Phel_contig_11063" 30.3874024535714 2.00363319653248 0.607796581587347 3.29655226309387 0.000978794017793839 0.00936994061065774
"Phel_contig_11069" 13.6369008627415 2.60094512143565 0.808466186710745 3.2171353164659 0.00129477515787916 0.0115978853613272
"Phel_contig_1107" 47.0583235251207 -2.12902155899613 0.654226506636698 -3.2542575658409 0.00113689151152631 0.0104847737608989
"Phel_contig_11100" 215.447159780172 -1.2233060705156 0.450527402808217 -2.71527561451427 0.00662206340494107 0.040564119086448
"Phel_contig_11101" 104.935641941707 1.43005191218175 0.513066530689876 2.7872640810518 0.00531551424057902 0.0345237388618771
"Phel_contig_11115" 387.931936544825 -1.92371263911523 0.417517216969585 -4.60750493854573 4.07529528061321e-06 0.000101549417728882
"Phel_contig_1112" 1661.2296986186 4.16705988138697 0.541475832596587 7.69574490777232 1.40672209089004e-14 2.398516547727e-12
"Phel_contig_11123" 6.99201170328973 3.37548624640481 1.06805746934389 3.16039758467153 0.00157553983894063 0.0135491420462352
"Phel_contig_11134" 78.6597897768608 -1.34381932011825 0.451072836780619 -2.97916258870587 0.00289037364325902 0.0214637005730901
"Phel_contig_11143" 135.013990591602 3.2723171513335 0.4486553122823 7.29361062212166 3.01756732563695e-13 4.16193648849316e-11
"Phel_contig_11146" 89.096538595909 -1.32435718374061 0.488422467390954 -2.71149931086308 0.00669796802907959 0.0409133426520986
"Phel_contig_11151" 36.6714340431831 1.87019558869879 0.526050033206377 3.55516675343519 0.000377739441412812 0.00443511145577021
"Phel_contig_11159" 450.905680452617 -2.00896508533031 0.418156555025444 -4.80433718229783 1.55264986781944e-06 4.54394083113407e-05
"Phel_contig_1116" 117.994167225852 1.24410991341441 0.431934496809709 2.88032079540641 0.00397270724075471 0.0275280008292168
"Phel_contig_11165" 150.14134002179 -1.46728438989774 0.445437372573141 -3.29403072180885 0.000987617034693876 0.00942939121219629
"Phel_contig_1117" 3191.25578706771 1.62364287298383 0.333947870604725 4.86196504275856 1.16226151613498e-06 3.53477680763861e-05
"Phel_contig_11178" 87.7195325297723 -1.45284220500347 0.50923634113387 -2.85298217674048 0.00433110506581801 0.0294183654627425
"Phel_contig_11181" 67.8869040473186 1.95170341606773 0.642675759472897 3.03683994191481 0.00239072365259448 0.018608457934321
"Phel_contig_11189" 88.1596604390883 2.48261113974259 0.45607361394982 5.44344391740178 5.22601923388566e-08 2.31893894447869e-06
"Phel_contig_11199" 13.7748476757941 2.2602388085073 0.784267501047995 2.88197433335821 0.00395191923196842 0.0274190512813342
"Phel_contig_11202" 77.3564032075764 2.18966789500895 0.733565723718119 2.98496484256448 0.00283610918686888 0.0211842388176816
"Phel_contig_11209" 15.996779454709 2.71034248707855 1.02885485362846 2.63432930069774 0.0084303681708973 0.0488123603485647
"Phel_contig_11217" 25.3044749057224 -2.95527838042831 0.753147329983044 -3.92390474317269 8.71251963608996e-05 0.00134469636635704
"Phel_contig_11218" 185.242947690992 1.58107528393302 0.369458087730812 4.27944423586418 1.87360571852157e-05 0.000377633706264104
"Phel_contig_11219" 44.9909079004221 -1.62691495400378 0.545773898706519 -2.9809321366587 0.0028737246802506 0.0213987738054149
"Phel_contig_1122" 71.6716171045419 1.49375044784077 0.42317948541214 3.52982717578096 0.00041583120275688 0.00478957918324333
"Phel_contig_11228" 74.4800231418142 1.25516322644001 0.413516150077205 3.03534269751173 0.0024026251687156 0.0186675440988043
"Phel_contig_1123" 772.849004118691 2.3109524545471 0.603207068996206 3.83110970233281 0.000127566608408571 0.00183787580737139
"Phel_contig_11242" 64.746201133038 1.77512863504844 0.503591749238164 3.52493589844128 0.000423585278152305 0.00486079258776365
"Phel_contig_11243" 106.372401172833 -1.34045204726523 0.474979594127549 -2.82212554778779 0.00477064971223804 0.0316882358493259
"Phel_contig_11244" 285.561559951336 1.23684892970917 0.415898763413667 2.97391826692921 0.00294023380883939 0.0217148099920219
"Phel_contig_11249" 102.936363604985 2.76422051166811 0.662813474046332 4.17043500155956 3.04018760372331e-05 0.000564261666432176
"Phel_contig_11257" 121.756527331841 -1.21992782019809 0.439947628486302 -2.77289327458229 0.00555603392149544 0.035668650618459
"Phel_contig_11259" 54.2610806075395 -1.59848124806717 0.552171939403454 -2.89489764690707 0.00379282181147883 0.0264849285732869
"Phel_contig_11263" 5.00972722594089 -3.37091131963136 1.1656526546797 -2.89186603410398 0.00382961203953455 0.0266901896054333
"Phel_contig_1127" 286.609838239155 -1.18309692027767 0.40471756126154 -2.92326558943935 0.00346380925076857 0.024662688497856
"Phel_contig_11273" 177.220550040886 -1.90557348858041 0.448289197582132 -4.25076825151756 2.13038512941689e-05 0.000416348010761673
"Phel_contig_11274" 103.092244598543 1.45566315480274 0.514543918375633 2.82903577871086 0.00466884790718369 0.0311170306500941
"Phel_contig_11277" 18.709690032897 -2.31440427331385 0.8768785469426 -2.63936696978556 0.00830610151972185 0.0482976160870185
"Phel_contig_1128" 1013.91244182586 3.7854939281511 0.526642477213051 7.18797683806977 6.57584135611878e-13 7.99962183850539e-11
"Phel_contig_11288" 158.805216657095 -1.79168781995349 0.46260950503621 -3.87300260900011 0.000107502676424715 0.00159224552346155
